time,open,high,low,close,tick_volume,spread,real_volume
2024-06-12 12:30:00,2314.943,2330.576,2314.943,2329.498,7954.0,199,0.0
2024-06-12 12:45:00,2329.529,2337.684,2329.529,2335.912,4895.0,199,0.0
2024-06-12 13:00:00,2335.877,2341.629,2335.807,2340.67,5412.0,199,0.0
2024-06-12 13:15:00,2340.678,2341.08,2335.876,2340.402,3792.0,199,0.0
2024-06-12 13:30:00,2340.482,2340.986,2326.953,2328.337,9374.0,199,0.0
2024-06-12 13:45:00,2328.287,2329.966,2324.956,2329.789,4188.0,199,0.0
2024-06-12 14:00:00,2329.774,2329.942,2320.053,2326.329,4023.0,199,0.0
2024-06-12 14:15:00,2326.358,2329.301,2325.668,2325.826,2669.0,199,0.0
2024-06-12 14:30:00,2325.706,2326.207,2321.563,2323.144,2743.0,199,0.0
2024-06-12 14:45:00,2323.113,2326.188,2322.362,2325.229,2492.0,199,0.0
2024-06-12 15:00:00,2325.287,2328.931,2324.648,2325.79,2278.0,199,0.0
2024-06-12 15:15:00,2325.844,2330.179,2325.826,2329.885,2702.0,200,0.0
2024-06-12 15:30:00,2329.93,2337.158,2328.941,2334.356,3252.0,199,0.0
2024-06-12 15:45:00,2334.369,2335.596,2330.248,2335.552,2605.0,199,0.0
2024-06-12 16:00:00,2335.596,2336.807,2333.128,2334.804,2981.0,199,0.0
2024-06-12 16:15:00,2334.815,2337.579,2334.229,2335.032,2025.0,200,0.0
2024-06-12 16:30:00,2335.048,2337.716,2335.048,2336.855,1472.0,199,0.0
2024-06-12 16:45:00,2336.845,2338.166,2336.235,2337.635,1399.0,200,0.0
2024-06-12 17:00:00,2337.686,2339.123,2335.41,2337.795,1607.0,200,0.0
2024-06-12 17:15:00,2337.79,2339.558,2337.289,2337.375,1428.0,200,0.0
2024-06-12 17:30:00,2337.373,2337.973,2332.868,2334.609,1714.0,199,0.0
2024-06-12 17:45:00,2334.625,2335.292,2332.802,2335.292,1411.0,199,0.0
2024-06-12 18:00:00,2335.224,2335.224,2323.468,2325.83,9028.0,199,0.0
2024-06-12 18:15:00,2325.793,2331.18,2324.83,2330.582,4262.0,199,0.0
2024-06-12 18:30:00,2330.786,2332.89,2324.534,2325.619,7314.0,199,0.0
2024-06-12 18:45:00,2325.669,2325.805,2319.312,2322.697,6223.0,199,0.0
2024-06-12 19:00:00,2322.729,2324.638,2321.409,2322.983,2957.0,199,0.0
2024-06-12 19:15:00,2323.023,2323.208,2316.04,2316.631,2878.0,199,0.0
2024-06-12 19:30:00,2316.673,2319.642,2315.822,2319.013,2307.0,199,0.0
2024-06-12 19:45:00,2319.044,2321.346,2317.573,2321.263,1707.0,199,0.0
2024-06-12 20:00:00,2321.304,2322.931,2320.258,2322.766,1040.0,199,0.0
2024-06-12 20:15:00,2322.768,2324.717,2322.606,2323.142,1031.0,199,0.0
2024-06-12 20:30:00,2323.14,2324.471,2322.297,2323.834,821.0,199,0.0
2024-06-12 20:45:00,2323.839,2324.554,2323.442,2324.393,713.0,200,0.0
2024-06-12 22:00:00,2324.7,2325.354,2322.837,2323.293,770.0,200,0.0
2024-06-12 22:15:00,2323.303,2323.501,2322.621,2322.621,587.0,200,0.0
2024-06-12 22:30:00,2322.626,2323.154,2322.343,2322.603,572.0,200,0.0
2024-06-12 22:45:00,2322.594,2322.624,2321.657,2321.925,434.0,200,0.0
2024-06-12 23:00:00,2321.923,2322.385,2320.719,2320.874,702.0,199,0.0
2024-06-12 23:15:00,2320.872,2321.836,2320.797,2321.551,562.0,200,0.0
2024-06-12 23:30:00,2321.547,2322.327,2320.847,2321.183,542.0,200,0.0
2024-06-12 23:45:00,2321.186,2322.119,2320.1,2320.555,830.0,200,0.0
2024-06-13 00:00:00,2320.57,2320.774,2317.564,2318.559,1095.0,199,0.0
2024-06-13 00:15:00,2318.564,2321.713,2318.564,2321.572,891.0,200,0.0
2024-06-13 00:30:00,2321.604,2322.964,2319.54,2319.644,900.0,199,0.0
2024-06-13 00:45:00,2319.652,2321.023,2318.649,2320.728,969.0,200,0.0
2024-06-13 01:00:00,2320.777,2321.545,2313.679,2315.657,3065.0,199,0.0
