time,open,high,low,close,tick_volume,spread,real_volume
2022-08-01 00:00:00,133.367,133.406,132.759,132.875,6335,11,0
2022-08-01 01:00:00,132.877,132.966,132.059,132.419,11848,11,0
2022-08-01 02:00:00,132.417,132.485,132.236,132.402,3171,11,0
2022-08-01 03:00:00,132.401,132.759,132.388,132.579,3569,11,0
2022-08-01 04:00:00,132.577,132.642,132.332,132.596,2901,11,0
2022-08-01 05:00:00,132.596,132.626,132.425,132.55,2709,8,0
2022-08-01 06:00:00,132.548,132.604,132.211,132.287,3700,8,0
2022-08-01 07:00:00,132.287,132.588,132.094,132.547,5134,8,0
2022-08-01 08:00:00,132.55,132.661,132.297,132.341,4052,8,0
2022-08-01 09:00:00,132.342,132.412,131.866,132.017,6742,8,0
2022-08-01 10:00:00,132.016,132.25,131.876,132.24,5376,8,0
2022-08-01 11:00:00,132.241,132.492,132.192,132.414,4592,8,0
2022-08-01 12:00:00,132.412,132.501,132.05,132.05,4455,8,0
2022-08-01 13:00:00,132.049,132.09,131.809,131.953,7281,8,0
2022-08-01 14:00:00,131.961,132.387,131.714,131.801,10102,8,0
2022-08-01 15:00:00,131.8,131.93,131.599,131.817,5042,8,0
2022-08-01 16:00:00,131.814,131.889,131.719,131.759,2104,8,0
2022-08-01 17:00:00,131.756,131.936,131.737,131.918,1585,8,0
2022-08-01 18:00:00,131.919,131.986,131.787,131.799,1208,8,0
2022-08-01 19:00:00,131.801,131.844,131.621,131.641,1823,8,0
2022-08-01 20:00:00,131.613,131.641,131.545,131.546,476,43,0
2022-08-01 21:00:00,131.556,131.65,131.556,131.635,233,43,0
2022-08-01 22:00:00,131.62,131.699,131.426,131.54,1196,43,0
2022-08-01 23:00:00,131.556,131.675,131.371,131.401,2694,11,0
2022-08-02 00:00:00,131.399,131.522,130.58,130.935,13209,11,0
2022-08-02 01:00:00,130.932,130.967,130.391,130.682,6550,8,0
2022-08-02 02:00:00,130.679,130.791,130.543,130.668,3566,8,0
2022-08-02 03:00:00,130.67,130.948,130.635,130.839,3334,8,0
2022-08-02 04:00:00,130.842,130.859,130.718,130.718,2378,8,0
2022-08-02 05:00:00,130.716,130.72,130.424,130.647,3639,8,0
2022-08-02 06:00:00,130.645,131.087,130.632,130.859,5736,8,0
2022-08-02 07:00:00,130.861,130.944,130.66,130.823,6737,8,0
2022-08-02 08:00:00,130.826,131.174,130.781,130.869,5646,8,0
2022-08-02 09:00:00,130.869,131.049,130.697,130.799,3866,8,0
2022-08-02 10:00:00,130.801,131.007,130.796,130.989,2270,8,0
2022-08-02 11:00:00,130.987,131.055,130.853,130.988,3483,8,0
2022-08-02 12:00:00,130.985,131.075,130.639,130.748,5963,8,0
2022-08-02 13:00:00,130.746,131.489,130.697,131.402,10583,8,0
2022-08-02 14:00:00,131.404,131.809,131.305,131.722,11488,8,0
2022-08-02 15:00:00,131.72,132.388,131.693,132.304,8088,8,0
2022-08-02 16:00:00,132.304,132.391,132.126,132.249,4505,8,0
2022-08-02 17:00:00,132.251,132.923,132.211,132.779,5715,8,0
2022-08-02 18:00:00,132.782,132.99,132.776,132.978,3426,8,0
2022-08-02 19:00:00,132.976,133.077,132.72,133.068,2896,8,0
2022-08-02 20:00:00,133.006,133.132,133.0,133.109,878,43,0
2022-08-02 21:00:00,133.132,133.154,133.102,133.139,241,43,0
2022-08-02 22:00:00,133.128,133.236,132.826,132.946,1747,43,0
2022-08-02 23:00:00,132.995,133.598,132.985,133.34,4836,11,0
2022-08-03 00:00:00,133.338,133.898,133.263,133.792,7652,11,0
2022-08-03 01:00:00,133.794,133.844,133.415,133.616,5858,11,0
2022-08-03 02:00:00,133.618,133.66,133.027,133.136,3657,11,0
2022-08-03 03:00:00,133.134,133.216,132.55,132.602,5106,11,0
2022-08-03 04:00:00,132.604,132.819,132.282,132.714,7005,11,0
2022-08-03 05:00:00,132.715,133.234,132.699,133.221,4454,8,0
2022-08-03 06:00:00,133.218,133.411,133.058,133.147,6776,8,0
2022-08-03 07:00:00,133.146,133.327,132.891,133.213,8220,8,0
2022-08-03 08:00:00,133.212,133.292,133.102,133.198,4283,8,0
2022-08-03 09:00:00,133.199,133.239,132.955,133.155,3887,8,0
2022-08-03 10:00:00,133.157,133.53,133.086,133.361,4995,8,0
2022-08-03 11:00:00,133.36,133.464,133.136,133.464,3955,8,0
2022-08-03 12:00:00,133.467,133.696,133.451,133.573,6881,8,0
2022-08-03 13:00:00,133.574,133.699,133.457,133.568,5881,8,0
2022-08-03 14:00:00,133.566,134.544,133.566,134.378,12371,8,0
2022-08-03 15:00:00,134.38,134.396,134.154,134.2,4946,8,0
2022-08-03 16:00:00,134.198,134.204,133.755,134.121,4301,8,0
2022-08-03 17:00:00,134.119,134.161,134.017,134.025,1999,8,0
2022-08-03 18:00:00,134.027,134.179,133.988,134.108,1766,8,0
2022-08-03 19:00:00,134.111,134.176,133.914,133.941,2174,8,0
2022-08-03 20:00:00,133.913,133.932,133.793,133.793,747,43,0
2022-08-03 21:00:00,133.819,133.846,133.774,133.817,189,43,0
2022-08-03 22:00:00,133.803,133.997,133.789,133.912,732,43,0
2022-08-03 23:00:00,133.928,134.136,133.9,133.928,1593,11,0
2022-08-04 00:00:00,133.926,133.96,133.561,133.619,6280,11,0
2022-08-04 01:00:00,133.62,133.915,133.417,133.872,5032,11,0
2022-08-04 02:00:00,133.873,133.875,133.685,133.808,2228,11,0
2022-08-04 03:00:00,133.809,133.838,133.715,133.786,1590,11,0
2022-08-04 04:00:00,133.787,133.801,133.666,133.698,1496,11,0
2022-08-04 05:00:00,133.7,134.097,133.687,134.063,3000,8,0
2022-08-04 06:00:00,134.061,134.298,134.008,134.182,4811,8,0
2022-08-04 07:00:00,134.18,134.261,133.949,134.151,4264,8,0
2022-08-04 08:00:00,134.151,134.418,134.104,134.3,3636,8,0
2022-08-04 09:00:00,134.298,134.381,134.093,134.108,2592,8,0
2022-08-04 10:00:00,134.109,134.239,134.096,134.184,2272,8,0
2022-08-04 11:00:00,134.183,134.276,133.715,133.787,7319,8,0
2022-08-04 12:00:00,133.785,133.861,133.155,133.52,10436,8,0
2022-08-04 13:00:00,133.522,133.789,133.421,133.434,8274,8,0
2022-08-04 14:00:00,133.433,133.49,133.049,133.119,7527,8,0
2022-08-04 15:00:00,133.119,133.389,133.103,133.279,3860,8,0
2022-08-04 16:00:00,133.281,133.308,132.941,133.083,3475,8,0
2022-08-04 17:00:00,133.083,133.203,133.035,133.135,2239,8,0
2022-08-04 18:00:00,133.137,133.18,132.873,132.898,1790,8,0
2022-08-04 19:00:00,132.897,132.972,132.759,132.87,2496,8,0
2022-08-04 20:00:00,132.809,132.964,132.806,132.868,648,43,0
2022-08-04 21:00:00,132.866,132.988,132.855,132.97,303,43,0
2022-08-04 22:00:00,132.973,133.115,132.824,132.846,1458,43,0
2022-08-04 23:00:00,132.867,132.893,132.518,132.615,3292,11,0
2022-08-05 00:00:00,132.617,133.004,132.569,132.97,5870,11,0
2022-08-05 01:00:00,132.968,133.356,132.945,133.246,5752,11,0
2022-08-05 02:00:00,133.245,133.278,133.034,133.245,2093,11,0
2022-08-05 03:00:00,133.244,133.25,133.103,133.221,1803,11,0
2022-08-05 04:00:00,133.222,133.376,133.173,133.327,1461,11,0
2022-08-05 05:00:00,133.326,133.469,133.213,133.28,2507,8,0
2022-08-05 06:00:00,133.279,133.438,133.095,133.115,3438,8,0
2022-08-05 07:00:00,133.116,133.385,133.112,133.3,3891,8,0
2022-08-05 08:00:00,133.298,133.315,133.051,133.079,3759,8,0
2022-08-05 09:00:00,133.078,133.168,132.839,133.056,3505,8,0
2022-08-05 10:00:00,133.057,133.233,132.916,133.125,2798,8,0
2022-08-05 11:00:00,133.125,133.185,133.037,133.142,2601,8,0
2022-08-05 12:00:00,133.139,134.85,133.078,134.673,16856,8,0
2022-08-05 13:00:00,134.675,134.997,134.619,134.871,11163,8,0
2022-08-05 14:00:00,134.87,135.367,134.868,135.304,9148,8,0
2022-08-05 15:00:00,135.306,135.498,135.149,135.301,4252,8,0
2022-08-05 16:00:00,135.303,135.402,135.052,135.134,3029,8,0
2022-08-05 17:00:00,135.136,135.163,134.858,135.042,3410,8,0
2022-08-05 18:00:00,135.041,135.149,134.96,135.096,2276,8,0
2022-08-05 19:00:00,135.094,135.116,134.922,135.04,1747,8,0
2022-08-05 20:00:00,134.98,135.023,134.905,134.982,692,43,0
2022-08-07 21:00:00,134.982,135.035,134.906,135.026,235,43,0
2022-08-07 22:00:00,135.027,135.276,135.01,135.136,1578,43,0
2022-08-07 23:00:00,135.166,135.166,134.993,135.058,1960,11,0
